user_id,rank,track_name,artist_name,playcount,mbid
114,2,"This Ain't a Scene, It's an Arms Race",Fall Out Boy,49,
114,3,U+Ur Hand,Pink,49,
114,4,Maestro,Hans Zimmer,48,11d86b4b-0365-3291-bccd-ebd068ba79d6
114,5,Everything I'm Not,The Veronicas,43,01d55a30-1ca6-3950-9182-8666f56517d8
114,6,I Believe,honey soundtrack,41,
114,7,The Hardest Part,Coldplay,40,2d8f91ca-2f03-48e6-a6d2-ba74d4842338
114,8,God-Shaped Hole,Plumb,39,150f63a7-6170-3c31-ab6a-032e50cb54d7
114,9,Scar Tissue,Red Hot Chili Peppers,38,832cee2f-ec48-4fa8-9dcb-213c49519324
114,10,Zenophile,Mylo,34,a126738f-4f48-47b3-bb9f-24f9cee8be36
114,11,Irreplaceble,Beyoncé,33,
114,12,Fading,Discoblaster,33,07f8da63-a3ae-43b4-b9fd-4355762a7a54
114,13,Nothing in This World,Paris Hilton,32,3f1266ca-03a9-340c-9e81-449c2dfa44ca
114,14,Winter Nights @ 4UsOnly.biz,The Acousticolics,32,
114,15,funkso brothers,Fatboy Slim,30,
114,16,Patience,Take That,30,
114,17,Big Girls Don't Cry,Fergie,29,4ed1adbb-ea50-45f1-9e7e-238d339e1fcf
114,18,Sorry's Not Good Enough,McFly,29,213add64-4560-3b46-aabf-d17ce98a4985
114,19,But It's Better If You Do,Panic! at the Disco,29,09075ea7-4d05-3439-9f88-d1b616a7496a
114,20,La femme d'argent,Air,28,bc1d356f-b7c0-4874-9a1a-3f91336d1876
114,21,Girlfriend,Avril Lavigne,28,402627ea-4960-43da-904b-addbdae7ff4c
114,22,She's No You,Jesse McCartney,28,205de243-9da2-3db7-aece-a52e2dfd669d
114,23,Guilty Of Love,Mylo,28,1ea67095-274c-4ab1-951a-d6cdd3921c00
114,24,Kiss Me,Sixpence None the Richer,28,
114,25,When It All Falls Apart,The Veronicas,28,fa74976e-51f5-4ccf-934b-a96323e79462
114,26,Your House,Jimmy Eat World,27,37fc81a9-5503-3d4b-be6e-fbc7b96545ab
114,27,Snow ((Hey Oh)),Red Hot Chili Peppers,27,6afb589a-6ede-43cc-9952-c54ccbad607c
114,28,She Moves in Her Own Way,The Kooks,27,
114,29,I Can Do Better,Avril Lavigne,26,0024f2a9-e27b-448a-8ca1-882d6f9c5c19
114,30,Ain't No Other Man,Christina Aguilera,26,
114,31,Something About You,Jamelia,26,7695d0bd-4c45-4f9f-97d3-ffaa2788722d
114,32,You're the Only One,Maria Mena,26,8797753d-24c0-3d27-871c-cec4ff5f2b15
114,33,Yakalelo,The Nomads,26,
114,34,Autobiography,Ashlee Simpson,25,06157576-3d39-44ed-914c-4bd5717bb07a
114,35,Boyfriend,Ashlee Simpson,25,d2f2d188-07ee-47b9-bbda-4e57702d124a
114,36,I Wanna Have Your Babies,Natasha Bedingfield,25,1845c8a0-1e41-328c-9f9d-ed4c817e95a9
114,37,Musica Feliz [Alex S Classic Club Mix],Nichina,25,
114,38,Somebody Told Me,The Killers,25,37cfe10c-8a9e-40e4-b7ef-427b1377273a
114,39,One More Time,Daft Punk,24,
114,40,Leave Me Alone,The Veronicas,24,f2a32627-61f3-4c25-9fe3-072e1ac3023c
114,41,Trouble,Coldplay,23,
114,42,Beautiful Thing,Do,23,1bc611e8-2393-39bf-a865-61122b7e53cc
114,43,Over It,Katharine McPhee,23,3aee753d-f78a-3ad6-929d-f3dee82e869c
114,44,Hi Life,Luke Howard,23,8b7e1052-a33c-4d28-ab67-1abcbdac2aba
114,45,I'll Be OK,McFly,23,190d5f1a-9b02-32ef-b69c-326f3b935bb6
114,46,I Write Sins Not Tragedies,Panic! at the Disco,23,7fda0569-cc7c-43dc-8f22-03cbd1b17bf1
114,47,Wouldnt it be nice,The Beach Boys,23,
114,48,Just Let Me Cry - ashlee simpson and lindsey lohan,Ashlee Simpson,22,
114,49,See You Soon,Coldplay,22,644b91bb-5f16-349f-bb4d-5501d7899e68
114,50,Vive La Vida,Gusanito,22,
115,1,Blue Bayou,Roy Orbison,120,
115,2,"Clam, Crab, Cockle, Cowrie",Joanna Newsom,86,3637965d-3726-309f-b01d-798ee24f61be
115,3,Bells In The Crooked Port,Frog Eyes,69,22620466-a34d-369e-bc53-36a33727c879
115,4,The Akhian Press,Frog Eyes,68,69714b28-d83c-3531-8c8e-d3593e1561d5
115,5,Ship Destroyer,Frog Eyes,65,af1ee903-4131-3f3b-9795-f63000ac837d
115,6,The Mending of the Gown,Sunset Rubdown,62,7f37195d-677c-4fe9-b792-609022e7b5b5
115,7,Masticated Outboard Motors,Frog Eyes,55,14aa8b1e-05f5-36cb-8102-34ea89b70cdb
115,8,A Latex Ice Age,Frog Eyes,53,6cd91fa1-0031-3107-9f62-7d1da24e6ef6
115,9,Shut Up I Am Dreaming Of Places Where Lovers Have Wings,Sunset Rubdown,53,0799e941-0a76-3030-b3e2-c9505e030cb3
115,10,World's Greatest Concertos,Frog Eyes,51,425fec39-2382-386b-8fb2-805d333efe7a
115,11,Monkey & Bear,Joanna Newsom,50,427815b4-460c-3ddf-88e6-c999c5afe2e3
115,12,Cloud of Evil,Blackout Beach,48,0315fa81-ffda-4881-b24c-165a8a6990a4
115,13,One In Six Children Will Flee In Boats,Frog Eyes,48,2e6c3bd9-dfae-472d-8a15-31e90d592c4c
115,14,Claxxon's Lament,Blackout Beach,47,
115,15,Idle Songs,Frog Eyes,46,13219465-2f7b-3f50-a707-513dd03c1c88
115,16,Emily,Joanna Newsom,46,18bbbc7b-00da-334b-8bcb-c237ec29edd9
115,17,Bushels,Frog Eyes,44,1729fb73-2153-3146-9d6f-e391bf334367
115,18,Grass,Animal Collective,43,0fcd8572-6de8-3f9e-976e-b1acca1a6f20
115,19,"Astoria, Menthol Lite, Hilltop, Wave of Evil, 1982",Blackout Beach,43,634aa688-3a16-389a-a959-8734d7a5bd90
115,20,Crying,Roy Orbison,43,6b832201-b5b5-4f27-a371-7ec8c51c7687
115,21,Rubies,Destroyer,42,7619a3f0-a934-3304-a0e8-01413d4ce8ee
115,22,Bridges and Balloons,Joanna Newsom,42,d1dd3f5f-79c1-4fef-aa95-24df84091017
115,23,They Took A Vote And Said No,Sunset Rubdown,42,1575eb44-3f4a-37c4-a8df-917204c1891d
115,24,"Evil Energy, The Ill Twin Of...",Frog Eyes,41,8b7e1c1a-606c-4adb-9426-56f996c3bf36
115,25,Sound Travels From The Snow To The Dark,Frog Eyes,40,3dc6ec67-aeb2-41f7-adbb-d8f97461da0d
115,26,Chronograph #1,Chad VanGaalen,38,12bbb2b2-c0bf-3fff-ae37-185f791a036d
115,27,Alone/Alive,Shapes and Sizes,37,221d1dc2-f00d-482d-9a15-a9a6a5d8d072
115,28,Idiot Heart,Sunset Rubdown,37,1e5a3aca-419a-3e03-b563-cddd3b1b17c7
115,29,New Ways of Living,Destroyer,36,8a8a2b9d-8f2b-370b-95d2-1866eea8617b
115,30,...Eagle Energy,Frog Eyes,36,372e96fc-21f1-368b-8a22-77ec5263d5ff
115,31,Time Destroys Its Plan At The Reactionary Table,Frog Eyes,35,19bf72e1-1ee6-34f3-a9d4-87b702d83239
115,32,Sawdust & Diamonds,Joanna Newsom,35,2ec5a33a-77a9-497f-819a-cdd77f14e3df
115,33,The Empty Threats Of Little Lord,Sunset Rubdown,35,2425a99e-8d48-34f3-a96f-79d346f49165
115,34,Bandits,Buck 65,34,6e6e0b5a-f3e7-30ae-b6d1-631e0ed5bc0f
115,35,Cosmia,Joanna Newsom,34,4422229b-0696-3ce8-a54d-223d5e4f1981
115,36,Inflammatory Writ,Joanna Newsom,34,4ec72ba4-5737-38ae-9152-865903effc2a
115,37,Say Valley Maker,Smog,34,0282c015-545a-3625-8824-3a81a93f9687
115,38,I Luv the Valley OH,Xiu Xiu,34,
115,39,The Purple Bottle,Animal Collective,33,6766b976-9e88-4797-8e3a-2eb91f841b6c
115,40,Who Could Win a Rabbit,Animal Collective,33,4562b8fc-d15e-3ac3-88eb-398e2c4d4581
115,41,Postcards From Italy,Beirut,33,130a1a18-6c02-4b48-a03d-222904be5cee
115,42,Miasma Gardens,Frog Eyes,33,132eae8c-7550-3d57-b6ba-8b7865d1c8e9
115,43,European Oils,Destroyer,32,3eef731f-f4e0-3508-8987-4201648ae1e6
115,44,Notorious Lightning,Destroyer,32,01267d97-f7a6-3b1a-9a2d-b421e8b356aa
115,45,Your Blood,Destroyer,32,35306418-f66c-4b47-a891-200adb97f9da
115,46,I Like Dot Dot Dot,Frog Eyes,32,d05f57a3-1743-443e-975c-f50514ee112e
115,47,Silence But For The Gentle Tinkling Of The Flowing Creek,Frog Eyes,32,0dc3b23d-f708-35b1-bed2-525f4dc21c5c
115,48,"Up on Your Leopard, Upon the End of Your Feral Days",Sunset Rubdown,32,97e95285-681d-4884-9aee-a3f5f59438e5
115,49,Winged/Wicked Things,Sunset Rubdown,32,5024d69e-8b48-3220-a474-6206ce64bb93
115,50,My Boats They Go,Frog Eyes,31,1c1fd66a-f164-4cc3-b3db-2ba3e7d7908a
116,1,Heat Lightning,Mitski,199,5b6fb2de-4bfa-4398-84c8-a07824c11d12
116,2,Love Me More,Mitski,159,cfa6e54a-305a-43fb-8fbe-14248f72a096
116,3,Strings + 808 + Beat,Nicholas Britell,135,26b15502-1e04-4a64-a9a0-3e40b4d62054
116,4,Francis Forever,Mitski,131,11db0822-9b98-443a-a6e0-1c4cc922b972
116,5,In Motion,Trent Reznor and Atticus Ross,126,142bd75c-10e0-3120-8f39-95c7a9031680
116,6,Gul Gulshan,Parvaaz,122,f0703129-195c-4b2a-a6d1-fe06465f2917
116,7,Every Other Freckle,alt-J,119,d3b3c1c1-794b-4825-a411-61602a3e6959
116,8,Washing Machine Heart,Mitski,116,252b928a-c1cf-4712-be30-109ca79ced93
116,9,National Anthem,Lana Del Rey,111,
116,10,Stay Soft,Mitski,110,af6765b3-8323-4734-9439-c7d6e0b18c5c
116,11,Powerlines,Tame Impala,110,1883ff5e-d5f1-490c-adfc-d3a2aa33d9b3
116,12,Hey Rosey,The National,110,269e28c0-98f5-4031-9478-405649e29228
116,13,Lazarus,Porcupine Tree,108,6d4aa40d-f115-3523-86d0-b4feb2ba3369
116,14,Heirate mich,Rammstein,107,030efe89-495e-4e2b-b5e3-22b05b93f810
116,15,Glow,Blackfield,106,0227f0ae-6537-4d28-976b-7a7d1418d533
116,16,Your Rocky Spine,Great Lake Swimmers,106,13a837ef-40a7-3936-a25d-25bc3c2bcc45
116,17,Du Riechst So Gut,Rammstein,105,dabe6e86-886a-4f43-973e-9eeba99a667d
116,18,When the Sun Hits,Slowdive,105,0cecc75b-50d7-3465-a834-6fb9b3201887
116,19,The Less I Know the Better,Tame Impala,104,78be434c-0908-458f-9693-f16cdebb68ef
116,20,More Than a Feeling,Boston,102,
116,21,spection 2.0,Sudan,102,
116,22,Tessellate,alt-J,101,ed97b08e-5f66-41cc-80e5-448b49ff852b
116,23,Glass Arm Shattering,Porcupine Tree,100,08d228da-2529-33dc-9be8-de7f3419fc85
116,24,Yes I'm Changing,Tame Impala,100,30f5ee02-d33c-4141-b076-e530d6974661
116,25,Grand Canyon,The Magnetic Fields,100,106dcef4-c229-36b1-b8f0-93fd66ba1aa3
116,26,Let It Happen,Tame Impala,99,2b7f81e7-63e0-4afd-a270-89f003e47e67
116,27,Johnny Can't Decide,Andrew Garfield,96,
116,28,Lust for Life (with The Weeknd),Lana Del Rey,96,9d4dce87-85d2-4a7a-9b00-6322bec67a75
116,29,Du hast,Rammstein,96,01233516-65d3-4959-812a-742fa21b5ddc
116,30,Wind of Change,Scorpions,96,
116,31,East Harlem,Beirut,95,f8eb38d7-0630-4921-bc8f-908f056b48ea
116,32,Rylan,The National,95,1eff7337-9289-49d2-aef9-6e7191535254
116,33,Engel,Rammstein,92,55a574eb-08a0-3a4a-86a3-cede6e1f8c7c
116,34,The Music,Novembre,90,eee1ff18-5755-485c-befe-3ffd50033f83
116,35,The Book of Love,The Magnetic Fields,90,7b2285a2-8270-48eb-9544-0bafb8530623
116,36,Taro,alt-J,89,00da0fd4-5f59-4baf-9084-318932e92d30
116,37,Nara,alt-J,88,8e55c85b-5ff1-4e69-a0ee-f08300b00578
116,38,"Doobey (From ""Gehraiyaan"")",OaFF,88,
116,39,Born to Die,Lana Del Rey,87,
116,40,Wo bist du,Rammstein,87,29c2113c-d70e-4b74-871e-0b87c34f97b8
116,41,I Want to Hold Your Hand,The Beatles,87,55b5266e-1db0-3899-b457-0321b22a6042
116,42,Warm Foothills,alt-J,86,55d0c355-75ef-4418-a774-473fa26dfbc7
116,43,Into Black,Blouse,85,c1315366-c256-3f57-bef3-98e358a982cf
116,44,In the Hall of the Mountain King,Trent Reznor and Atticus Ross,85,7fa41313-4583-4aa0-8817-a16714fc36d1
116,45,Intro,alt-J,84,
116,46,Mein Herz brennt,Rammstein,84,07c0901c-01fe-3f42-b3c6-6df71d928687
116,47,this is me trying,Taylor Swift,83,85246b29-c187-4720-ad45-a49efc09221e
116,48,Winterdreams,Accept,82,
116,49,He Doesn't Know Why,Fleet Foxes,82,09731c3f-5c81-4551-9f17-8a905f25ca51
116,50,Forever Lost,God Is an Astronaut,82,137ef964-7d4d-4f77-944f-e04ef37a7fed
117,1,Itseensäsekaantuja,Turmion Kätilöt,344,
117,2,Sikiö,Turmion Kätilöt,309,
117,3,Turvasana,Turmion Kätilöt,273,
117,4,Sinä saatana,Turmion Kätilöt,250,
117,5,Syvissä vesissä,Turmion Kätilöt,248,
117,6,Pyhä Maa,Turmion Kätilöt,239,
117,7,"Crazy, Mad, Insane",Beast in Black,217,05741d61-13b3-43a0-8614-51cffa994d44
117,8,Hengitä,Turmion Kätilöt,217,
117,9,Kuoleman päivä,Turmion Kätilöt,209,
117,10,Blind and Frozen,Beast in Black,202,19fec7f7-1565-4279-ad73-7ab059780456
117,11,Pakanamaan kartta,Turmion Kätilöt,201,
117,12,Grand Ball (Turmion Kätilöt) [feat. Peter TÄgtgren] - Turmion Kätilöt,Turmion Kätilöt,200,
117,13,Die By The Blade,Beast in Black,197,0bb93bcc-d9ff-4c92-b2b5-85bf127bc0d2
117,14,Elävä koneeksi,Turmion Kätilöt,193,
117,15,Faster Than God,Turmion Kätilöt,190,
117,16,Teurastaja,Turmion Kätilöt,188,
117,17,Only for the Weak,In Flames,185,049ea119-34e0-3ab5-96ba-0fb18945eb7d
117,18,Night Witches,Sabaton,184,07df0e33-95c5-48bc-bf9f-85dd6775ccb1
117,19,Rehtori,Turmion Kätilöt,180,
117,20,Hellbound Earth (Turmion Kätilöt) - Turmion Kätilöt,Turmion Kätilöt,179,
117,21,Verestä Sokea,Turmion Kätilöt,167,af213b42-2d9a-45da-aac1-af4d808464f4
117,22,Minä Määrään,Turmion Kätilöt,165,
117,23,Jalopiina,Turmion Kätilöt,161,
117,24,Surutulitus,Turmion Kätilöt,161,
117,25,Nimi kivessä,Turmion Kätilöt,159,
117,26,Mistä Veri Pakenee,Turmion Kätilöt,158,
117,27,4 Käskyä,Turmion Kätilöt,157,
117,28,Born Again,Beast in Black,156,03579ebc-6ca2-4575-893a-446afdd434ab
117,29,Kuolettavia Vammoja,Turmion Kätilöt,156,
117,30,Revi minut auki,Turmion Kätilöt,154,
117,31,Totuus,Turmion Kätilöt,154,1aad9a5e-58e7-4dca-9f2d-1e9c3f3d1127
117,32,Tuonen viemää,Ruoska,152,1a87bba8-707d-3bd0-ae89-5420eeb50eca
117,33,From Hell With Love,Beast in Black,148,42b00084-7455-4ff8-a718-b839dc377236
117,34,Trigger,In Flames,148,88f6a3bb-5c8c-41df-bd4c-4b18bf0b21fb
117,35,Vastanaineet,Turmion Kätilöt,148,
117,36,Mä en r*****sua,Pyhimys,146,
117,37,Pure Minua,Ruoska,146,7d4f2c0f-1c21-3526-9dfa-f8388c3d0bf1
117,38,Sano Kun Riittää,Turmion Kätilöt,146,
117,39,Inhuman,Aesthetic Perfection,145,01f876fb-24a3-41ce-a178-7a3c41208d84
117,40,Dance Panique,Turmion Kätilöt,145,
117,41,Sick And Beautiful,Fear Of Domination,142,c5d84199-ab9b-4e60-9313-caaa325f2f50
117,42,Twisted Transistor,Korn,142,5b2485ce-cbff-4712-bb03-301292749044
117,43,Pirun Nyrkki,Turmion Kätilöt,142,
117,44,Army of the Night,Powerwolf,138,0cbcc057-d623-4950-90f3-cd288fbbe657
117,45,Tirehtööri,Turmion Kätilöt,137,
117,46,Schadenfreude,Aesthetic Perfection,135,072209b6-91a5-3cce-ab82-577a134342bc
117,47,Dominator,Centhron,135,74557de1-3c81-38ac-9a11-e4423bbd70e0
117,48,Minä olen,Kotiteollisuus,135,3756e920-a7a6-3e24-a214-c4c58a67664e
117,49,Satanized (Praise Hail Satan!),King Satan,132,2fe60964-6c8f-44e6-a67a-a72bfe5b65c2
117,50,Ghost Division,Sabaton,132,65171c6b-5eac-4f24-96a9-9abaffef2fb1
118,1,Где такой я?,Мумий Тролль,126,22ff7879-e4cc-3963-a606-8eb75aa8320c
118,2,Juicy,Roy Hargrove Presents The Rh F,89,
118,3,Остановка,Ассаи tanbik.com,88,
118,4,Krec - Cafe People,Krec,83,
118,5,Не Обещай Ждать,Krec,77,
118,6,Nothing Can Come Between Us,Sade,75,0f73e68e-8792-3e67-a8ea-9d31040f3a50
118,7,Paradise,Sade,74,a5b73b7c-b02e-4bf7-9c7b-a310bcf8c8cf
118,8,Летя на огонь,Ассаи tanbik.com,74,
118,9,Krec - О Любви,Krec,69,
118,10,Is It a Crime,Sade,69,850fe0d4-01b3-4cba-a1c8-b795d1892558
118,11,The Sweetest Taboo,Sade,63,85fa6fab-22d0-3318-b7fa-6f410aa61d19
118,12,Монами,Ассаи tanbik.com,63,0623694e-0d5f-3772-9158-0516fdb04ce1
118,13,Лифт,Ассаи tanbik.com,60,dc09d357-8d5e-3e35-85cb-aecdd193c3c4
118,14,Jezebel,Sade,59,f9a013b9-e53b-45cb-8709-9fc69468e371
118,15,Южные сны,Ассаи tanbik.com,59,852f82f7-6e39-3b7e-945d-6e3acade68bd
118,16,Talulah,Jamiroquai,58,f6ddf00c-c3ab-3141-b896-b4c24faf9a27
118,17,Flamenko,Bi-2,57,
118,18,Krec - В ритме самба,Krec,57,
118,19,Could Heaven Ever Be Like This (Dublex Inc. remix),DJ Friction,56,390b8003-74af-3186-ba3e-a4d9e0b676be
118,20,Cherry Pie,Sade,56,14b507ee-b646-3092-86e0-25771323d18d
118,21,Лифт,Ассаи,56,
118,22,Вальс,Ассаи tanbik.com,54,
118,23,Навсегда,Ассаи tanbik.com,54,
118,24,- Ангел,Krec,53,
118,25,A Love Bizarre,So Phat!,51,8da3ce8f-6621-360a-928d-c9ee39643ed7
118,26,Расстояние,Ассаи tanbik.com,51,28e8198c-2160-3d4e-80c6-66791e177a88
118,27,Under the Rain,Planet Funk,50,a0a33b57-16ee-4000-af15-2f40d62170a8
118,28,Maureen,Sade,49,115f8885-ba5d-4fce-b932-1e93bc8b7bfb
118,29,Kiss Of Life,Sade,48,00408f71-1551-336b-8398-0e3805ca3d10
118,30,Вальс (live),Ассаи tanbik.com,48,
118,31,Еле дыша,Krec,47,
118,32,In a Manner of Speaking,Nouvelle Vague,47,0ab5fce5-a9eb-4ff0-979b-5d555e28cacd
118,33,Любовь без памяти,Баста,47,490538a0-0f8c-486a-97ff-5fcd480f296c
118,34,Ever Fallen In Love (Buzzcocks),Nouvelle Vague,46,
118,35,Безразличие,Ассаи tanbik.com,46,2f82c31a-974a-3e33-85f0-09fa42739620
118,36,В точку,Ассаи tanbik.com,46,8e510c48-6806-393a-b570-417072d2fc5c
118,37,Ант (25/17) - Виражи (ft Dimaestro),vKach.net,44,
118,38,- Старый театр,Krec,43,
118,39,Love Is Stronger Than Pride,Sade,43,880e5633-2037-4170-9670-1ae891796b6a
118,40,Yes Boss,Hess Is More,42,045048ee-0211-3bab-b573-1b87b113df12
118,41,Голос,Ассаи tanbik.com,42,b040dc80-68c7-30e0-81e7-3161151fade4
118,42,- Манекен ft Maestro A,Krec,41,
118,43,Закрытый Космос,06. Каста. Хамиль и Змей ХЗ,40,
118,44,Your Love Is King,Sade,39,637dcb87-0dc0-4fcd-998e-3b90cef02fb5
118,45,kiss,Beanfield feat. Ernesto,38,da4df20f-cae4-378b-9ff9-24c51c37227c
118,46,- Муза,Krec,38,
118,47,Smooth Operator,Sade,38,
118,48,No Ordinary Love,Sweet Coffee,38,0ae12057-1a51-3220-8200-f9b95e206f77
118,49,Мумий Тролль - Такие девчонки,Питер FM,38,
118,50,Kung Fu Fighting,Carl Douglas,37,5f6f6290-64d5-3547-99a6-ab0f819b5956
119,1,Leaving Earth,Clint Mansell,446,6a430e71-7a5c-3d54-ab42-82d340105bd6
119,2,Souvenirs d'un autre monde,Alcest,384,78500ede-be5b-4d38-91b8-c11253b30deb
119,3,Printemps Emeraude,Alcest,323,4e419de0-cb37-3791-8bfc-50bb127414c3
119,4,In the Shadow of Our Pale Companion,Agalloch,308,ba645988-a97f-4ed4-be6e-143e54eae7a2
119,5,Kneel to the Cross,Agalloch,306,062f0797-677a-434b-8cd4-6def38e641e8
119,6,Falling Snow,Agalloch,304,30be189d-31e9-4ff0-bf16-ef843a2094ad
119,7,The Turning of the Tides,Nest,303,5b4ffc3a-c4e4-3571-8bf5-82cec9f409a8
119,8,Limbs,Agalloch,284,0b40f6eb-c030-4a33-9af5-b11e2cb9c4a1
119,9,So Cold,Breaking Benjamin,262,b1863b11-06b8-40e6-a82a-c0cb6f4bd5a6
119,10,Not Unlike the Waves,Agalloch,251,415b7f53-8ee7-456d-800c-178fc7ac830b
119,11,"Fire Above, Ice Below",Agalloch,247,ca16cd69-b657-4bd8-9c9c-c60a0f5140db
119,12,Faiblesse des sens,Amesoeurs,235,202720b4-b82d-303e-9497-d26b33d1947f
119,13,I Am the Wooden Doors,Agalloch,233,30d8b49b-7835-30a3-99df-5c3e5dfdd5ea
119,14,After Below,Trickfinger,230,51e72842-1648-4796-a890-e654c2409d38
119,15,The Lodge,Agalloch,228,945c2c60-e9f3-4f7b-8294-c28886ee7988
119,16,This White Mountain on Which You Will Die,Agalloch,227,fda8512c-6373-4268-b3e2-375042046a58
119,17,Odal,Agalloch,226,210b68a0-d3bc-3ac1-a6b0-21dac85c9572
119,18,Forsaken,Disturbed,219,
119,19,You Were But a Ghost in My Arms,Agalloch,218,05cbd9fd-8fb7-3af6-9c4a-a567259d8f19
119,20,So Far Away,Staind,218,0322664e-2e17-3812-add2-3785b658fd5f
119,21,Fading,Drudkh,214,acf718fa-d028-3fdd-bb9b-f33f4ba51a97
119,22,Away,Breaking Benjamin,212,463e3098-8cab-3a8c-9980-f2f9bf5541da
119,23,Bonheur amputé,Amesoeurs,211,1c400aac-5d4b-3a37-9be3-961965e667a9
119,24,Our Fortress Is Burning... I,Agalloch,208,84464e2f-b315-40f1-a9a8-0d614718ac5f
119,25,A Celebration for the Death of Man,Agalloch,207,3ccab945-5be2-4ecf-9bb8-94097596de8e
119,26,Sorceress,Opeth,202,0d580a0d-5694-4077-9cef-32466dfc51eb
119,27,The Demon Dance,Julian Winding,198,0fdf3f08-31b2-4972-9d58-2ab82a97950e
119,28,Ruines humaines,Amesoeurs,196,7f5fc0c6-00ad-3476-bb83-45625889f36e
119,29,Right Here,Staind,196,2bd6bed9-f1ed-452c-b633-09875ae1302e
119,30,The Hawthorne Passage,Agalloch,190,a14d0de7-d187-4dc5-9a5b-274511266d8a
119,31,Era,Opeth,186,0669fc55-5d6c-46d0-8758-56085319990a
119,32,Harvest,Opeth,184,041bbaf1-3517-3321-8f59-8fc01f2b50b7
119,33,A Desolation Song,Agalloch,183,99fe953b-5db4-445f-90f4-7de21548951a
119,34,Moonbow,Nest,183,11faa330-0de3-49c1-a2bb-b92003c1a29a
119,35,Persephone,Opeth,182,1aece4f1-deee-42aa-aeca-a8381b37e7a6
119,36,Kontio,Nest,181,f9700060-4c59-4d97-aed5-71bb23e72a46
119,37,Serenity,Godsmack,180,1e00fb52-b084-3975-b412-7eb0f1ccee7e
119,38,Claw and Fang,Nest,179,86e3f3ee-b387-3332-b55e-611bd0d90b3e
119,39,Our Fortress Is Burning... II-Bloodbirds,Agalloch,178,
119,40,...And the Great Cold Death of the Earth,Agalloch,176,ed012469-12c4-4a90-bb3a-c3be9735f8ca
119,41,Al-Amin Aneb Jak Vycakat Jelito,!T.O.O.H.!,175,
119,42,Haunting Birds,Agalloch,175,a9bcbad3-23a1-464b-a9c4-afb3307ab543
119,43,Analza Zahnedy,!T.O.O.H.!,171,
119,44,Foliorum Viridium,Agalloch,171,2048334c-945e-4588-8519-61ca21bb54c7
119,45,12 - Parasite,Disturbed,171,
119,46,L’enfer,Stromae,165,c893c755-a8a8-43a9-85b6-a44f11634448
119,47,Wings,Alcest,162,0189c074-b82d-45cc-a760-bcf371097a34
119,48,Là où naissent les couleurs nouvelles,Alcest,161,0786d9ce-35d0-4098-a113-926206b617a9
119,49,The Wilde Flowers,Opeth,161,029a055b-bf0b-4228-87c0-b0430743ae4a
119,50,Konec Kontinentalniho Kontejneru,!T.O.O.H.!,160,5c5d4448-cfa7-34f2-a20f-c24ef60a01d8
120,1,Aphrodite,Kylie Minogue,212,2b7dfbb4-89b8-4497-b659-680f0674fd70
120,2,2 Hearts,Kylie Minogue,135,4cafaff7-de56-46be-a67d-e539e6893488
120,3,Ain't Gonna Ask You,Norah Jones,73,
120,4,Girl Gone Wild,Madonna,53,e233cc6a-bd8f-4c07-96c4-f80bccd81c70
120,5,If You Left Him for Me,Cody Simpson,50,888f5a88-e51d-420d-9b40-1bb71514acfc
120,6,Crazy Kids,Ke$ha,50,175c0cb7-77ac-469e-937d-bbf9cc2275ed
120,7,Gang Bang,Madonna,50,258a07e5-c8f8-4ee4-82cc-4415482de6e6
120,8,I’m Addicted,Madonna,50,
120,9,If I Never See Your Face Again,Maroon 5,50,06ba4d33-42a0-30dd-a8b4-30b382c37745
120,10,Diamonds (Acoustic Live),Rihanna,43,
120,11,All The Lovers (Orchestral Version),Kylie Minogue,42,
120,12,Born This Way,Lady Gaga,42,c6f7eb0f-a21c-421f-bd65-0f78f285c18a
120,13,Circle the Drain,Katy Perry,36,877d5542-d2cc-3d58-ad16-e738d01e2aac
120,14,Timebomb,Kylie Minogue,36,06709258-a698-3f0d-a22c-a083c3a85ec3
120,15,Crazy in Love (feat. JAY-Z),Beyoncé,32,ce547594-5199-49a2-9cb7-ff39e64a469f
120,16,Nothing Left To Say / Rocks (Medley),Imagine Dragons,27,
120,17,Children of the Ocean,Cody Simpson,26,
120,18,My Fault,Imagine Dragons,26,120b30aa-9a27-3902-8cbc-de310f843d02
120,19,America,Imagine Dragons,25,003ac41e-5057-4901-8a82-f6d766a9da74
120,20,Fallen,Imagine Dragons,23,6e414fc6-82b4-3392-b052-8243752133d5
120,21,Don't Look Down,OneRepublic,21,03255ad9-f0ef-4d39-9706-68cc8dfe93de
120,22,Feel Again,OneRepublic,21,04038fdd-9394-4852-9528-6351489c782c
120,23,If I Lose Myself,OneRepublic,21,
120,24,Something I Need,OneRepublic,21,016b8491-4702-402b-91ef-af6f8146f606
120,25,What You Wanted,OneRepublic,20,08d162d9-7903-4091-826e-f029cbaa8e52
120,26,"Beautiful, Dirty, Rich",Lady Gaga,19,0a5bbeb7-9fbe-4d4d-ba13-409400da14c3
120,27,2 Hearts (Acoustic),Kylie Minogue,18,
120,28,Breathe (Matias Segnini K25 Instrumental),Kylie Minogue,18,
120,29,I Should Be So Lucky (Orchestral version),Kylie Minogue,18,
120,30,Slow (Orchestral Version),Kylie Minogue,18,
120,31,Awake All Night,Cody Simpson,17,
120,32,Burning Up / Vogue (Showgirl Tour - Live In Sydney),Kylie Minogue,17,
