user_id,rank,album_name,artist_name,playcount,mbid
71,3,"Oh, Inverted World",The Shins,525,0d51d2da-5151-42bf-8c63-b9fabecd3b01
71,4,The Last Thing You Forget,Title Fight,498,3070654a-4052-4a77-b0a1-81ee4b0d1e82
71,5,"When Life Gives You Lemons, You Paint That Shit Gold",Atmosphere,397,04b0349e-3791-4330-95c2-4fc2ed9b9b54
71,6,In Shame,Swamp Thing,367,c95fabdc-c337-463a-9562-01965010cd38
71,7,Somewhere at the Bottom of the River Between Vega and Altair,La Dispute,361,34abc0cb-e3c8-42c3-a53d-c127dda0ad0b
71,8,Feat. Slug,Atmosphere,319,
71,9,And the Battle Begun,Rx Bandits,277,
71,10,The Ugly Organ,Cursive,258,0646e324-f1a4-3ddc-a91e-71369ff358b4
71,11,Power In Numbers,Jurassic 5,255,119d2757-23d5-4b8d-8569-38c38212febf
71,12,Fight With Tools,Flobots,250,09e23eaf-d343-4e4b-a9c0-47b9e0c65608
71,13,The Shape of Punk to Come,Refused,250,
71,14,Let It Be [Expanded Edition],The Replacements,239,
71,15,United by Fate,Rival Schools,229,671b82bb-5f5a-4c47-85df-868b5afad91c
71,16,Perfect From Now On,Built to Spill,222,20051839-7dd5-4c63-acaf-d4463f2c7b5b
71,17,The Flamingo Trigger,Foxy Shazam,221,e3ab55b8-986c-4efb-9ac8-40e8578be4b1
71,18,Either/ Or,Elliott Smith,210,
71,19,The Devil and God Are Raging Inside Me,Brand New,209,4591a2e7-abad-4c8c-a717-8b61cb461cc2
71,20,Robbin' The Hood,Sublime,207,15a8ef74-ccbb-492c-af40-c999e35bc5b6
71,21,[A-->B] Life,mewithoutYou,200,0efe5e17-8b75-48dc-bc58-bbf1437d9275
71,22,40 Oz. to Freedom,Sublime,197,018d0c32-4782-4190-80cd-ca69474f8ee6
71,23,The Big Dirty,Every Time I Die,193,4ad7a74e-95cc-44c3-96da-856810245982
71,24,II,The Bronx,190,
71,25,"Whatever People Say I Am, That's What I'm Not",Arctic Monkeys,188,37f0c94a-12bc-4371-bb35-790003c32a75
71,26,"Bronx, The (Limited Edition) [UK]",The Bronx,186,
71,27,Jane Doe,Converge,184,19d6eb85-cba1-4d7d-bec8-356b2ba954a2
71,28,The Very Best of the Smiths,Smiths,182,9a061bc8-a622-401e-9fc5-84e53d205d59
71,29,Chutes Too Narrow,The Shins,182,1adc36f3-5d4d-4e8f-85e3-c09b6df65607
71,30,Something About Airplanes,Death Cab for Cutie,181,2b46b9b8-16c3-4d31-8529-9d08cde6908e
71,31,Greatest Hits,The Kinks,181,1b643a07-99dc-366d-af3e-3f5d63c47fdf
71,32,Sleepwalkers,Dead Swans,176,199cd5ef-dae9-4503-a0d4-d32fbc43d54d
71,33,Doppelgänger,The Fall of Troy,176,1268a6eb-e9ca-4eb9-8435-fa749fd50a11
71,34,Ten Stages Of A Make Up,The James Cleaver Quintet,172,
71,35,Complete Discography,Minor Threat,170,65d5b49f-cf1b-3651-9fdd-ed54ce1a9a85
71,36,Sublime,Sublime,164,03b864cd-7761-314c-a892-05a89ddff00d
71,37,Violent Femmes,Violent Femmes,163,037263c9-36f3-44e1-b019-278a035a7e91
71,38,Roir,Bad Brains,162,
71,39,Nouns,No Age,152,7b265b87-3d61-4e3a-a482-7da34fa88fbc
71,40,What It Is to Burn [UK Bonus Tracks],Finch,149,
71,41,In Search Of...,N.E.R.D.,149,
71,42,Peculiar,The Slackers,147,82997b4a-9328-4df2-bdc9-6833b917d57f
71,43,The Sounds of Science Disc 1,Beastie Boys,146,
71,44,This Is Satire,None More Black,144,19f2cae6-d4c0-43b3-aaec-c9bd0747b800
71,45,From a Basement on the Hill,Elliott Smith,142,4d56e4fd-e8bb-483f-af9f-1ba84ba5e517
71,46,Delaware,Drop Nineteens,141,06fe3d28-cfe6-4c87-b79f-dece32d3e496
71,47,Discography,The Swing Kids,141,
71,48,Mic City Sons,Heatmiser,138,77cfc202-af01-4354-91c0-f45243bf4596
71,49,None Shall Pass,Aesop Rock,133,04741b22-6eec-40d4-a46f-49f740384004
71,50,The Fruit That Ate Itself [EP],Modest Mouse,133,
72,1,"Steven Universe, Vol. 1 (Original Soundtrack)",Steven Universe,1674,
72,2,Only by the Night,Kings of Leon,951,1a158952-0a0d-372f-a37f-325c50641b8a
72,3,"Love, me",Lennon Stella,763,0d65e536-5f6b-445b-b41c-aa5efabb1f36
72,4,Young for Eternity,The Subways,707,68b5b0f1-ea87-4aef-99fb-e2c5afa94f3d
72,5,All or Nothing,The Subways,671,07869881-329a-42a0-8d50-acf0577d5e6c
72,6,All We Know Is Falling,Paramore,633,3dffd375-9308-3360-b71e-faee30b2688d
72,7,RIOT!,Paramore,616,04fb7d1f-7011-4253-8de6-a776fa6f80aa
72,8,Come Around Sundown,Kings of Leon,605,06c296b7-a695-3409-9219-03458d6902f9
72,9,Trouble,Nawas,594,7f8bc6a1-508d-4c73-a875-cd0293a436a8
72,10,With Love And Squalor,We Are Scientists,572,06450488-1512-364e-b6d2-56141b5ae0ca
72,11,Speak Your Mind (Deluxe),Anne-Marie,533,
72,12,Cry Baby (Deluxe),Melanie Martinez,520,0c8d6504-99bc-46d0-bfa5-c3303dfdcd18
72,13,Zelda & Chill 2,Mikel,518,
72,14,Because of the Times,Kings of Leon,508,2db84397-17ab-451a-ad9f-d4492e32bf8e
72,15,Gioventù Bruciata,Mahmood,481,33f8dfdb-566c-43f5-9e91-2717cfd5e807
72,16,we are in there you are out here-(advance),Dúné,462,
72,17,Aha Shake Heartbreak,Kings of Leon,434,67959d2f-f4ca-43d3-973f-3ab453fb3fb4
72,18,"Essential, Vol. 2",RuPaul,421,90a463d6-9377-4825-ba17-adebf771732c
72,19,Hours,Funeral For A Friend,412,7cfa95a0-f0b9-4108-8965-d3eb04ecb999
72,20,DEMIDEVIL,Ashnikko,393,04247051-4035-45f1-bee1-efd802035968
72,21,Only By The Night CD1,Kings of Leon,364,
72,22,Modern Addiction,Tender,364,64612e28-b76e-4251-8c2a-6582ba794803
72,23,Lewis Del Mar,Lewis Del Mar,363,f8f4780f-381c-404d-af40-4f4719646610
72,24,brand new eyes,Paramore,363,01b0f6e0-fc0b-391b-bc6a-956e282441f3
72,25,Bump This,Danny Gonzalez,348,19343510-525f-4c1e-8ef7-47268d809a08
72,26,Kill The Kilians,Kilians,343,7854638b-94da-446e-83ee-d7c9b24ccc89
72,27,Sigh No More,Mumford & Sons,342,0af02a32-7deb-3ff0-bbe8-f23a4227494f
72,28,Supermegafantastic,IAMDYNAMITE,337,b9f3cf22-2132-43f0-b18c-27b6d85fd311
72,29,Origin of Symmetry,Muse,337,1cc29145-b0e4-47bf-8bda-a1edef67dd1d
72,30,Bright Lights,Ellie Goulding,329,099f7825-5615-485c-ade1-be72c0deea99
72,31,Konk,The Kooks,328,0424a5f1-d89b-3e5d-ae3d-6f532fe39b9c
72,32,Johnossi,Johnossi,320,364e35ec-623f-3ee6-afe8-9259dbf1cb24
72,33,Empire,Kasabian,309,097ac0ff-6d56-4e66-932f-99f3b4c390d0
72,34,The Resistance,Muse,309,0928fb22-a17c-4600-8cd8-f96de0de049b
72,35,Salvation,Madeline Juno,301,20502808-56f7-4f19-87b2-d2437d6faaa8
72,36,Royal Blood,Royal Blood,297,0515e83f-66ac-480c-8a33-74685020a41f
72,37,No Mythologies to Follow (Deluxe),MØ,295,
72,38,The Unknown,Madeline Juno,291,063da497-49e9-443f-a4f0-c093527b6c71
72,39,Showbiz,Muse,288,03cc4f49-e3f9-4bdc-9964-0cebfbba3360
72,40,Supernova,Ansel Elgort,282,9db35e5f-b6aa-4d92-a584-c99627bf5839
72,41,Dangerous Woman,Ariana Grande,278,071ee15e-e25f-4324-a13b-a2cd5f9099bf
72,42,Postpartum Modesty. A Portrait,Evaline,276,
72,43,Velociraptor!,Kasabian,276,5a32417d-8483-46d9-9447-eaa606a2fba1
72,44,El Camino,The Black Keys,275,2b475e1c-7212-4c27-8286-8f2a2ceb62b4
72,45,Sweetener,Ariana Grande,271,029bb5e7-f051-4a0f-8c57-a5b89d914300
72,46,Nothing But Thieves (Deluxe),Nothing But Thieves,270,2fb36b0e-026e-4a91-bcb1-96d09f3e00f5
72,47,Planet Her,Doja Cat,269,1a3e39b4-562a-43d4-ac12-b1bf466abb11
72,48,Favourite Worst Nightmare,Arctic Monkeys,267,01c39115-fbc5-31c0-8fc0-1a48bb8e0b1e
72,49,Tempo Tempo,Blackmail,264,439b7b75-928e-49ad-89c3-6c04b35b246a
72,50,My Head Is an Animal,Of Monsters and Men,252,255c3fd4-156e-4a2b-81cc-0aa632d8efad
73,1,Greatest Hits CD1,Led Zeppelin,985,
73,2,Black Ice,AC/DC,946,0e037fb1-b4a4-38b2-80f1-84c342979552
73,3,The Best Of Scorpions,Scorpions,654,0342ea76-cf64-46d0-9c5f-86fcef1e34a3
73,4,Ritchie Blackmore's Rainbow,Rainbow,632,03157a5a-72a6-4537-b58b-ed0782c24e48
73,5,Greatest Hits I II & III Plati,Queen,628,
73,6,The Razors Edge,AC/DC,609,135573c2-125c-3626-ab7d-673a2c9b250a
73,7,Greatest Hits,Guns N' Roses,603,0618d2be-4b47-383c-b1f4-eca2dd88f866
73,8,Load,Metallica,595,08b278ec-b23e-46d5-9d75-37992e841ef6
73,9,The Dio Years,Black Sabbath,572,6aa2f03d-4b5e-48be-bb66-e3548c44ff99
73,10,we rock (greatest hits),Dio,525,
73,11,Under Wheels Of Confusion,Black Sabbath,524,
73,12,Twilight of the Gods,Bathory,523,04b6ae49-e734-4fed-b8cf-22374f44806e
73,13,Nordland I,Bathory,507,5a5a797f-1009-38cf-8595-c178140bdbda
73,14,The Wall - Disc 1,Pink Floyd,501,
73,15,Back in Black,AC/DC,477,0368e093-ac44-40cb-9aef-52da0126807f
73,16,Scream,Ozzy Osbourne,462,133a6821-cb0f-37f6-9311-214d05a922f1
73,17,Sultans Of Swing: The Very Best Of (Remastered),Dire Straits,451,
73,18,Blizzard of Ozz,Ozzy Osbourne,437,04ac36b2-6637-45fd-b811-25b4240946e6
73,19,Absolute,Queen,432,
73,20,Sultans Of Swing (The Very Best Of Dire Straits),Dire Straits,431,
73,21,Greatest Hits (Steel Box Collection),Alice Cooper,423,
73,22,The Best Of Rainbow - CD1,Rainbow,423,
73,23,"Greatest Hits (Star Mark, Russ",Led Zeppelin,420,
73,24,Hammerheart,Bathory,419,2450af0a-2e60-4e4d-a6a5-38a390572d04
73,25,Mob Rules,Black Sabbath,413,2eab5e58-cacf-4dad-b0f7-c70f28f0c959
73,26,Iron Man 2 - Soundtrack,AC/DC,401,
73,27,Blood on Ice,Bathory,399,22cb3228-1122-4939-b7ed-7870dd419245
73,28,The World Is Yours,Motörhead,395,1d401379-8d3f-4958-b8b0-b670feefc213
73,29,Highway to Hell,AC/DC,389,40509197-a063-4b3b-90fd-ab4785d16a06
73,30,Nordland II,Bathory,379,270b4f02-dcf6-3451-b0c3-4ddbaebe9247
73,31,Kiss Klassics,Kiss,379,
73,32,Slash,Slash,375,02681a30-5573-3919-80e5-00358993289d
73,33,Once Upon A...,Cinderella,372,c0359663-e09e-4376-b1b3-4266c0abf675
73,34,Live - Disc 1,Heaven & Hell,371,
73,35,"Garage, Inc. (CD 1)",Metallica,369,
73,36,Holy Diver,Dio,362,0c3ccca8-29a6-4014-a124-ccbd309bc66d
73,37,Black Sabbath Greatest Hits 2009,Black Sabbath,361,
73,38,Love Love Love The Very Best.Love,T.Love,335,
73,39,Ozzmosis,Ozzy Osbourne,331,49fabf36-69f8-4f42-8600-4d82b85e10f3
73,40,Złote przeboje cz1,Marek Grechuta,319,
73,41,The Wall - Disc 2,Pink Floyd,317,
73,42,Down to Earth,Ozzy Osbourne,316,06b3b6b0-b729-3202-aece-ebf46b166ea9
73,43,Symfonicznie,Perfect,316,
73,44,Everything Your Listeners Ever Wanted To Hear By Rush.But You Were Afraid To As,Rush,316,
73,45,Tyr,Black Sabbath,313,17b1aae4-3613-3539-881f-4cfb0eab5172
73,46,Highest Hopes - The Best Of Nightwish,Nightwish,310,
73,47,Loud as Fuck,Mötley Crüe,309,
73,48,America's Least Wanted,Ugly Kid Joe,307,024d64e6-605e-42fd-a17a-382a4785e743
73,49,Straight Between the Eyes,Rainbow,304,08474206-7738-4135-96b6-0ef3d9f7d8fa
73,50,The Ozzman Cometh: Greatest Hits,Ozzy Osbourne,303,
74,1,Midnights (3am Edition),Taylor Swift,3540,
74,2,THE TORTURED POETS DEPARTMENT,Taylor Swift,2544,3caf3d66-5b6c-4e0d-856a-af7f294ea0ff
74,3,1989 (Deluxe),Taylor Swift,2280,
74,4,reputation,Taylor Swift,2091,01bbea6d-d67b-4aba-a7e8-1b2fd3ffe310
74,5,Lover,Taylor Swift,1893,091ad434-48f7-4027-b3d5-939606f52f5c
74,6,Red (Taylor's Version),Taylor Swift,1854,0854c381-be63-44c7-8695-0878330c4760
74,7,The Fame Monster,Lady Gaga,1821,03d07b56-a820-4f42-8108-107b13319205
74,8,Lungs,Florence + the Machine,1769,0add3f70-4fde-40ba-a44a-c28c70ceb755
74,9,Chromatica,Lady Gaga,1677,18b53118-01bb-4ed8-b21e-81f7b9c26464
74,10,Born This Way,Lady Gaga,1669,0371b43b-2f83-486a-835e-eff8fdd50c75
74,11,21,Adele,1657,29f224ac-498d-4dcb-9a07-22b1293288ae
74,12,folklore,Taylor Swift,1488,0317a54b-ee2f-4414-9c52-071948188db4
74,13,Fearless (Taylor's Version),Taylor Swift,1420,0f86f91f-f6d8-4a8e-9ff0-9d0a65e47757
74,14,I AM...SASHA FIERCE,Beyoncé,1413,
74,15,Happier Than Ever,Billie Eilish,1391,0095938b-b9a2-4f72-86ee-9be5c35ee0fd
74,16,Pure Heroine,Lorde,1364,002022bb-276c-455a-8cb9-2848b77c37b8
74,17,1989 (Taylor's Version),Taylor Swift,1271,1708c609-ce4f-41ff-957f-e9cbfea479f6
74,18,Sigh No More,Mumford & Sons,1237,0af02a32-7deb-3ff0-bbe8-f23a4227494f
74,19,HIT ME HARD AND SOFT,Billie Eilish,1209,43869ac5-c515-41a4-8ce1-d4a0c67e30c1
74,20,TURN OFF THE LIGHT,Kim Petras,1185,0775830d-4cc0-47bc-9d2a-c41af89a0c8e
74,21,Melodrama,Lorde,1130,0024c5d8-8b54-459f-ab43-afeab54030a8
74,22,The Family Jewels,Marina,1067,
74,23,Born to Die,Lana Del Rey,1051,00309c41-3bd8-44f6-93e6-a04e2766a6b8
74,24,SOUR,Olivia Rodrigo,1028,0151befb-0adf-4b0c-a142-4af36c3c3cd0
74,25,evermore,Taylor Swift,995,00945de3-0f0c-49ad-9709-0212c672042b
74,26,Red,Taylor Swift,965,042aee4b-0fea-4ea1-8b34-35b3d4a63c21
74,27,Speak Now (Taylor's Version),Taylor Swift,940,6f7c613f-1bf0-485a-8215-064a029be52e
74,28,Ceremonials,Florence + the Machine,892,11973ebc-0f5a-4aa4-ad79-e194f88d23e6
74,29,MAYHEM,Lady Gaga,882,b532e38f-c75b-40de-a12e-53d62020b3e0
74,30,The Life of a Showgirl,Taylor Swift,875,c6f36737-e382-4754-960d-fcc746e973a1
74,31,Léon,LÉON,870,341eccdc-2359-4594-90e8-9d96f8ff1171
74,32,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,867,033ddd2b-d499-426e-872a-697a1b5ca0c2
74,33,All the Little Lights,Passenger,791,00d751af-6c26-46e2-aa64-e48d9af4e0a1
74,34,Virgin,Lorde,781,75d7be76-f848-43b3-a0a1-928a78ffa7ee
74,35,RENAISSANCE,Beyoncé,771,dfb0eb62-e729-4fc3-b198-c50283d9ed17
74,36,Speak Now,Taylor Swift,770,02ab59c9-f687-43da-9fa4-dda73c2f2d38
74,37,Electra Heart,Marina,765,fe3e344a-f6b8-47df-8f86-b9f96240fa52
74,38,Minutes to Midnight,Linkin Park,764,012514b5-dc0f-4418-b67a-c6a8d3af4096
74,39,ARTPOP,Lady Gaga,758,041b443d-fc03-43f5-b9c4-1b72ad2d5878
74,40,The Truth About Love,P!nk,753,01c04344-7a20-4948-a219-27536e42aa94
74,41,Wishbone,Conan Gray,731,c865a01b-5a10-48c3-94dd-20c9d6db7507
74,42,Coming To Terms,Carolina Liar,708,0be7eb13-c526-4783-9c25-9cfc28a4e4ba
74,43,Animal,Ke$ha,681,19e222f2-e35e-43ab-97ed-6218521acc7b
74,44,BRAT,Charli xcx,678,ab55ac76-eee5-4f89-ac14-7bb9aa837bc8
74,45,Robyn,Robyn,659,2a98558b-8ed1-48f6-959f-83a06ebc0d2c
74,46,dont smile at me,Billie Eilish,651,04429e02-5d69-48c9-9e5a-22ba084e1e40
74,47,I Dreamed a Dream,Susan Boyle,649,44cba18a-0e4d-4cfd-b411-b5a56e494ca5
74,48,Watch the Throne,JAY-Z & Kanye West,646,196bb188-d579-4f00-ac29-9a83a7dc1b9c
74,49,Hollywood's Bleeding,Post Malone,644,0b751b1b-f420-46e9-b2b5-108615b8427f
74,50,A Star Is Born Soundtrack,Lady Gaga,637,3bc98e8e-71bc-4451-9cf3-59c2feb76268
75,1,The Reminder,Feist,513,0785c65c-6aaf-4773-b0b7-e9ac79523e88
75,2,Visiter,The Dodos,462,9e753980-2511-322b-9f28-aee78cad0886
75,3,För sent för edelweiss,Håkan Hellström,431,b4463075-8c72-4fda-978b-4055fdaef004
75,4,Welcome to the Infant Freebase,The Soundtrack of Our Lives,422,f431ff85-42e0-45ca-85fc-cb5084b54d36
75,5,SOS,SZA,404,b82458a3-7d3a-495f-861f-8698731c4dd0
75,6,Cruel Town,Broder Daniel,367,4a137b28-2445-4b5f-8161-5f9e2a34a2e6
75,7,"For Emma, Forever Ago",Bon Iver,329,0270cde6-6b5b-31fa-b04b-d8b68ff612d4
75,8,In Ghost Colours,Cut Copy,322,32bb96fa-e91b-49e7-ba07-98c2e5edd28c
75,9,Ett kolikbarns bekännelser,Håkan Hellström,319,13561ac1-f68e-4ea2-aafd-3bb292f97d86
75,10,"No Shouts, No Calls",Electrelane,306,64106cdc-8336-4db1-a227-b97e97de6637
75,11,Det är så jag säger det,Håkan Hellström,299,ee5ad7a5-446e-4a3f-85df-eba85519c523
75,12,Coles Corner,Richard Hawley,280,597f4018-8dca-4460-bb51-e5fd753247c8
75,13,Känn ingen sorg för mig Göteborg,Håkan Hellström,264,846d1366-33b0-49bf-a73d-2df71c8e19c9
75,14,Vampire Weekend,Vampire Weekend,258,1884d632-23db-4a5a-bc0e-f57fa0f27405
75,15,Open Field,Taken by Trees,257,2c243799-d597-4b56-8d35-dc33531be456
75,16,Louder Than Bombs,The Smiths,248,03fb2f5a-6388-3dd9-a182-a66b9759d928
75,17,Oh You're So Silent Jens,Jens Lekman,232,a2d9edb0-6131-4ca6-a574-0afafbcdfa48
75,18,Downhill,Days,230,40a9c650-09f0-45fd-9a2e-8bdfb40199c3
75,19,A Master Of Ceremonies,Joel Alme,230,152eee53-9f20-4d04-8588-ecf515b13043
75,20,When Smoke Rises,Mustafa,229,
75,21,The Rhumb Line,Ra Ra Riot,228,6551fc61-2a4d-40d7-9ab7-90155a715ba0
75,22,xx,The xx,221,00f57286-fafc-4f09-8918-37bc19a53bc8
75,23,Boxer,The National,220,0ce8cad8-b837-4774-bebc-e233e67612c3
75,24,No Way Down,Air France,210,2faf5022-ab8a-4ae4-843b-f60eb9222900
75,25,Jukebox,Cat Power,209,472ab586-be69-4bdb-8f90-af1d25e754a6
75,26,Teen Dream,Beach House,208,2f10b5af-3944-4792-8027-05a194477caa
75,27,My Maudlin Career,Camera Obscura,208,03121152-3ce1-3591-9202-37a6b417fab7
75,28,The Pains of Being Pure at Heart,The Pains of Being Pure at Heart,208,321ced2a-26c9-4f09-9887-1a928b3a1d60
75,29,Devotion,Beach House,205,1b22d999-b30b-356d-9370-c1e07d0223c5
75,30,Santogold,Santogold,199,0a95511b-8604-3e06-bede-e08c5b8d247d
75,31,"Love, Damini",Burna Boy,198,
75,32,The Bird Of Music,Au Revoir Simone,193,23732301-34eb-4a80-a98f-c2d82aef98cf
75,33,The Greatest,Cat Power,193,23521d8d-fa12-458c-a7f3-89cf9c45f683
75,34,Det kommer aldrig va över för mig,Håkan Hellström,192,219ff3dc-f7e9-4df9-b3fe-a2b593b56af5
75,35,Riot on an Empty Street,Kings of Convenience,192,20ed310c-85d6-4c31-b76f-e7285eef5cf4
75,36,No Shouts No Calls,Electrelane,191,
75,37,Orphans,Tom Waits,190,
75,38,Fleet Foxes,Fleet Foxes,189,47862230-f810-361c-838a-a1faf043ae95
75,39,Antics,Interpol,186,1c6008bb-278e-4f60-b2db-a61ac00c682a
75,40,Jag fick feeling,Anna Järvinen,185,04396bf5-907f-4708-b01f-4ad7060d713e
75,41,More Modern Short Stories From Hello Saferide,Hello Saferide,182,789779eb-30e6-4af4-9f2c-c4cc3ede29dd
75,42,Grand Prix,Teenage Fanclub,179,1f3507da-f350-4182-8b4b-d5e1e5c4c144
75,43,The Covers Record,Cat Power,177,04d583be-95b7-42b9-aaa5-500b36b4b8d8
75,44,Our Ill Wills,Shout Out Louds,177,0f4ef8c9-5679-4b58-956c-2ac61e12e654
75,45,From a Basement on the Hill,Elliott Smith,173,4d56e4fd-e8bb-483f-af9f-1ba84ba5e517
75,46,Wincing the Night Away,The Shins,172,34abb4ae-4d37-4d7d-9818-e3c39b5b203b
75,47,Hold Time,M. Ward,170,09941147-6845-43a4-bbff-a5168f8137c5
75,48,Here Be Monsters,Ed Harcourt,168,03236bf2-c48a-4020-9652-9f1523c46487
75,49,Saturdays=Youth,M83,167,
75,50,Peaceful The World Lays Me Down,Noah and the Whale,159,
76,1,Imperial Blaze,Sean Paul,367,6a9446b1-9f3e-411d-874c-c50b65cf21a9
76,2,FABRICLIVE 90: Kahn & Neek,Kahn & Neek,342,7b36cc7f-8bee-4626-b022-eed0d51ff637
76,3,Play,Moby,328,025d4f1a-2e0a-3e0e-9808-f91f77340cf4
76,4,The Spirit of Malente,Malente,324,c2e96d21-09de-4235-befa-441730346c06
76,5,Collie Buddz,Collie Buddz,308,1ef12e2b-5c2b-4312-a510-7f3f886c6562
76,6,North,Sango,298,bcb119d4-5f9d-41e5-aeab-b33af29fcf0a
76,7,REϟTWERK VOL.II,Ta-ku,241,d1bf2813-7f31-40a2-9346-c8335f4964f5
76,8,VOL. 1,NÜ KVLTURE,233,
76,9,DGM.VOL.1_VATOGATO&CAKEDOG,VATOGATO,220,
76,10,Selected Ambient Works 85-92,Aphex Twin,216,0c8b4425-795e-4772-8cbf-e3f9694110cc
76,11,Evaporate,Myth,216,
76,12,Other Worlds,Freestylers,205,01e30163-07d2-4bda-83c5-265d71dc32a7
76,13,Сны,РЖБ,202,4b45b0fc-c9ca-4dae-afc0-7916911c0e0c
76,14,V/A - Russian Ghetto Compilation Vol.1,Beryoza,195,
76,15,Talk Strange: A Beat Tape Inspired by Bjцrk,Dert,195,
76,16,Richard D. James Album,Aphex Twin,194,16ca684d-53bc-4777-8129-6f779bf26ac9
76,17,GUNDAM003,Gundam,190,50121244-68d3-492f-84ed-e4478e1387ae
76,18,Audio Fixx 2,DJ Earl & Heavee,182,
76,19,Point Of No Return,Coco Bryce,180,
76,20,Sacrifices,Prefuse 73,177,9669be9a-1aef-4929-89d3-2dbf75c8fdf0
76,21,99.9%,KAYTRANADA,176,18481c55-d6d0-48bb-b443-a008e683fe51
76,22,Hotline Bling - Single,Drake,172,
76,23,Blackout EP,Keys N Krates,168,bbe89541-bd0a-4d5f-8080-9f725d8c8050
76,24,Randorn,Иван Дорн,160,0e678e44-ff54-4545-b053-25fc67d01b75
76,25,Grime (The Compilation CD),Various Artists,147,
76,26,NO ONE EVER REALLY DIES,N*E*R*D,145,
76,27,Grime 2.0,Various Artists,142,
76,28,Goodbye Country (Hello Nightclub),Groove Armada,141,05142b87-6f1b-4219-9576-6bfe57aa3d19
76,29,Neurofire,Kingdom,140,dce64611-0d73-416c-934a-4090748c0643
76,30,Where Were U in '92?,Zomby,140,63d853b8-6379-4f66-9328-4ae442ddcd75
76,31,Flow Poke,Timbah,137,
76,32,Muti049,Heyoka,135,
76,33,Cry Sugar,Hudson Mohawke,134,733999a7-43a2-4695-b6c0-b6b8ec462a80
76,34,Saturday Night Griever,Louis La Roche,134,3b7c411b-be35-41af-a167-417babb789f0
76,35,See Without Eyes,The Glitch Mob,134,0060c7b1-d76e-4b2e-a7e4-42470c813acc
76,36,Nightfall,Tony Anthem & Axl Ender,131,29b5fdf5-073a-495e-b8ee-8e7c69c39ab1
76,37,Sueta Nebitiya,Vtgnike,131,253cd297-441d-4420-a63e-f188bda40f07
76,38,Visions,Grimes,129,0136a543-33fa-4b80-a8ca-4a6094db3b71
76,39,Redux,Ultrademon,128,
76,40,RU WERX & TRAXZ,FOAMPOSITTE X DOBRIYDRUG,125,
76,41,EVENIFUDONTBELIEVE,Rustie,124,99530480-6a7a-44cc-b531-af5b1cd180a4
76,42,Escapology,Kode9,123,b33cfe68-8c4f-4baa-aa32-a128199caf6f
76,43,Seven Lies,Djrum,122,0c25a4d5-7bd5-4ef8-ae2e-3f5a0430e498
76,44,Taut,Daedelus,121,2db0e965-b85c-450e-aaef-bb311cde497f
76,45,Walk Out,Lady Saw,121,0f57975c-3a94-40e9-9072-86ce2b0fea93
76,46,No.5 Collaborations Project,Ed Sheeran,120,1b97b285-05bf-4229-9d32-568b159c749d
76,47,От всей души,Антоха МС,120,2f07d297-a961-4b03-9ef2-6c27f7be2693
76,48,"Peace, Love & Music",Swindle,117,dba42868-3160-417b-919b-8da802f009c8
76,49,Darsk EP,Last Japan,116,
76,50,Schmunday School EP,ill.Gates,115,
77,1,"My Arms, Your Hearse",Opeth,410,0e4be9a5-dd65-44a3-893c-161d3a2b6385
77,2,Above the Weeping World,Insomnium,339,27fc7b7e-e71c-4666-be1d-ed30e2506606
77,3,Surut pois ja kukka rintaan,Viikate,286,1dde490b-06ba-41f0-b9c9-32283416ccda
77,4,Haven,Dark Tranquillity,231,0774f586-6136-43fd-aad7-3412e45d906c
77,5,Damage Done,Dark Tranquillity,222,138ae913-00af-4347-a32a-49107b9fe6e0
77,6,World Coming Down,Type O Negative,198,1a7b3888-eef0-3c42-9025-57c30ed8663c
77,7,The Dying Daylights,Charon,192,58d6c4bd-d80e-4381-9de7-6d28fabd8be9
77,8,Eclipse,Amorphis,181,24ceeec0-0012-3952-9002-ade2d897eefc
77,9,Unholan Urut,Viikate,165,32c4f894-36b9-4873-9123-7ba626f293e2
77,10,Projector,Dark Tranquillity,163,283190e8-2e5c-3be0-acf9-5d8e73bd2fb1
77,11,Who Made Who,AC/DC,156,0892dc16-77f5-4f85-815c-376980d6ccf0
77,12,Paris Kills,The 69 Eyes,151,31a610d8-c8d2-4b41-920f-a4551a3e9173
77,13,Tales From the Thousand Lakes,Amorphis,148,1d3fa460-749e-3bce-822c-da1133109bf2
77,14,Ride the Lightning,Metallica,137,02c7dd82-fb1b-4004-8389-62d92f80e9a6
77,15,II,Axxis,135,12c0a1b7-bb19-4e5e-bc4a-c1c9d8139840
77,16,Spectral,Skyfire,121,1336b4bc-a39c-4e32-a06b-93c380611b3c
77,17,Deliverance,Opeth,118,4a71e6d7-8989-4e1b-b34f-2572330bb37c
77,18,Blackwater Park,Opeth,117,0ca81d87-2e6f-3040-babb-bd178bb2b831
77,19,Kuu kaakon yllä,Viikate,117,0a5c4ed5-790f-4dd5-ab46-e7bdd48d2231
77,20,Are You Dead Yet,Children of Bodom,108,
77,21,Hot Rocks 1964-1971,The Rolling Stones,106,
77,22,Follow the Reaper,Children of Bodom,103,1de8f684-73c7-4afd-a0e4-80f4123dd07b
77,23,Life Is Killing Me,Type O Negative,103,235863fc-79b9-3dc3-bc26-37cacf0fe4ff
